495.58,615.46,520.92,488.42,511.18,416.69,321.03,328.19,311.96,211.83,320.37,457.87,311.85,423.11,514.23,516.71,489.13,565.72,652.24
450.89,579.95,466.67,342.61,477.93,386.18,387.41,318.8,397.85,410.47,342.27,412.7,321.94,420.8,381.85,459.87,526.07,506.78,505.17
475.55,642.19,485.81,536.82,604.72,298.43,301.62,355.32,379.62,366.25,340.52,315.74,355.15,434.15,217.61,347.14,351.1,371.04,480.93
594.44,588.2,641.93,568.31,706.85,471.17,458.94,367.63,393.74,407.51,367.63,297.63,155.82,253.23,304.83,393.75,476.36,490.33,494.18
525.59,516.2155556,740.33,488.62,635.2,490.14,519.32,430.76,495.29,454.27,397.92,286.76,366.87,359.27,276.81,320.53,378.55,274.65,413.92
550.98,621.06,538.76,618.78,626.19,615.26,571.82,464.61,519.48,499.18,427.84,429.25,407.67,397.73,392.64,406.51,621.83,597.59,575.18
526.87,714.2,722.38,548.32,683.6,452.28,420.49,344.37,385.81,384.5,404.27,254.51,339.03,456.59,346.83,226.09,408.72,478.82,494.84
534.84,407.87,501.57,508.72,409.86,400.71,489.21,377.9,559.71,476.65,491.86,344.29,341.59,473.06,278.02,440.5,565.18,537.23,599.88
318.57,244.86,417.19,441.29,558.45,479.75,445.78,569.38,371.81,507.7,526.04,380.96,469.93,442.83,420.98,314.33,393.69,340.18,306.7
234.62,251.13,179.408,173.95,186.23,160.43,118.81,214.14,263.08,167.5675,149.53375,93.48,196.07,95.71,116.41,108.3,109.08,149.06,110.51
207.82,332.52,184.46,230.89,128.69,178.44,204.22,241.52,165.43,187.65,183.38,143.2,188.36,132.91,195.04,139.24,187.27,212.12,237.33
274.71,333.49,257.09,250.76,146.35,169.22,184.46,92.3,114.65,127.72,119.28,111.09,163.45,70.7,134.12,178.57,135.29,147.8,123.6
207.93,328.65,365.49,363.34,374.09,230.87,369.54,230.82,271.02,157.55,272.23,164.6,177.77,109.04,241.22,149.85,150.64,120.03,235.68
603.83,540.4,465.91,301.4,360.18,416.91,337.58,469.81,339.71,364.56,250.56,250.64,186.26,178.24,236.86,268.72,161.37,254.22,297.91
502.51,592.68,455.58,476.62,447.88,289.31,289.19,373.14,221.81,341.44,339.85,203.76,298.79,170.21,251.11,205.66,291.17,348.28,257.82
520.08,357.13125,435.75,375.07,307.8477778,288.02,388.55,293.08,365.97,240.76,258.15,265.47,197.91,187.06,239.49,294.23,218.38,185.44,272.48
487.94,473,488.67,343.95,388.38,378.99,307,208.22,265.13,307.42,245.14,154.91,197.24,125.73,145.05,191.02,141.17,209.25,224.84
294.38,131.725,251.23,177.73,94.22666667,84.63,87.07,81.63,67.21,76.06,89.08,54.99,92.44,62,62.26,60.55,73.97,80.36,65.8
536.24,315.27,226.11,252.32,235.34,204.71,230.99,273.67,227.41,191.96,264.29,248.83,353.85,359.39,354.54,320.6,325.8,318.63,326.07
515.64,295.79,278.02,363.94,320.43,316.13,282.77,345.76,364.17,363.7144444,405.6466667,402.29,423.39,451.27,461.02,387.24,384.43,371.23,420.94
647.53,356.98,376.68,586.36,507.54,391,294.54,422.05,426.21,230.24,347.12,491.36,533.44,542,487.93,522.83,440.52,459.31,448.86
556.35,370.8,347.21,474.13,422.52,339.14,245.27,325.73,379.98,377.0611111,402.1533333,398.81,438.84,455.99,435.4,396.82,341.37,369.89,442.29
903.43,682.15,416.52,231.7,355.47,589.27,529.26,399.12,456.3,472.21,297.03,553.23,336.73,480.3,555.72,518.66,577.61,495.91,513.9
952.49,542.298,531.07,353.07,374.01,607.21,595.3,419.1,527.98,542.59,349.2,619.39,468.94,594.68,652.3,619.1,528.41,530.81,558.54
623.07,468.06,384.82,309.43,331.64,364.19,373.05,449.55,493.47,349.97,393.53,535.7,440.56,547.05,617.17,570.93,560.51,488.6,506.44
1358.37,1063.8875,831.9,574.55,765.3422222,773.16,896.14,835.92,695.34,965.88,622.77,535.45,742.54,900.14,941.43,694.64,871.43,913.2,1128.02
1420.76,1168.641111,1222.79,817.22,915.7666667,819.34,1045.27,834.48,1110.39,935.48,857.43,810.36,815.6,705.99,1024.75,1132.48,1082.11,1056.43,1155.9
984.94,995.78,913.21,623.85,881.22,447.69,737.38,493.54,723.04,692.87,543.3,567.4,425.84,447.05,792,659.16,725.98,490.02,763
975.26,1019.24,787,713.935,443.2,464.58,556.76,519.33,624.59,537.8714286,606.1757143,483.82,665.9066667,658.47,648.3,672.82,635.9,610.45,721.84
682.31,760.86,940.5,889.53,808.32,700.84,504.61,497.95,618.7,587.89,688.442,496.34,777.21,663.14,726.17,856.24,867.65,728.06,775.51
688.27,710.43,726.07,787.24,758.82,652.93,329.17,533.4,491.06,338.33,488.49,413.03,565.28,434.68,718,573.43,669.14,798.32,719.2
745.5,801.69,828.73,794.28,722.71,680.85,605.33,474.76,538.43,487.07,703.17,745.02,626.76,619.07,440.7,610.25,686.81,1023.93,949.13
595.09,653.79,795.06,794.26,654.1,663.12,590.11,556.38,553.49,553.55,689.12,784.44,690.7,724.34,549.15,659.51,761.59,1158.17,1081.43
727.24,708.03,886.49,869.76,586.87,350.02,650.24,424.62,577.47,570.09,737.13,596.05,867.7,743.61,661.04,631.78,788.33,933.57,1053.51
1278.88,1266.42,1485.5,1275.45,897.06,996.28,844.32,886.02,914.62,979.4044444,1099.735556,930.04,1309.56,1289.69,1304.7,1232.27,1226.25,1297.13,1379.79
1448.33,1474.52,1500.6,1259.82,1067.48,894.56,1059.87,564.11,760.49,520.2,675.94,519.74,918.64,747.71,652.77,769.08,862.52,951.78,998.5
451.06,591.86,581.46,360.42,326.41,345.26,375.29,413.54,384.43,387.46,392.29,490.13,461.62,397.78,391.9,478.61,509.32,483.7,423.91
558.86,643.48,881.4,799.76,645.27,542.49,482.91,489.92,431.61,533.84,596,580.96,638.21,570.06,504.14,625.73,787.51,643.67,939.51
1033.03,1297.2,1264.33,912.96,763.96,683.51,740.36,872.79,657.88,962.92,916.28,801.58,874.97,837.39,1009.12,810.47,813.76,906.34,947.35
1062.26,917.54,1117.74,904.28,1011.35,581.43,550.59,858.58,687.62,977.44,892.97,766.12,681.18,779.06,792.13,696.24,761.74,711.18,777.47
1055.09,840.47,956.4,1139.39,1148.3,828.34,734.6,989.48,833.15,741.84,742.62,402.02,562.33,570.59,599.01,544.14,592.33,1018.08,961.59
957.88,1216.75,1011.94,850.45,1104.42,1068.91,906.83,721.06,652.58,706.69,790.86,683.01,675.15,605.36,589.53,830.66,923.03,876.94,872.14
907.37,1165.54,978.26,789.12,971.05,549.9,428.33,272.33,512.95,553.45,524.57,590.94,361.44,575.78,493.25,699.28,575.55,684.04,629.1
898.74,998.15,731.11,785.78,834.45,500.02,443.82,524.75,632.05,618.71,578.73,498.43,536.26,619.71,557.15,484.07,690.17,682.58,670.34
915.32,861.6788889,696.48,953.1,719.909,625.2,621.4,686.77,729.41,702.85,669.14,696.56,687.864,633.27,627.6,639.16,842.34,865.4,884.61
584.13,707.63,664.66,471.2,541.96,416.01,334.98,356.21,394.93,415.53,556.61,367.64,359.24,465.33,365.08,326.92,475.88,542.5,502.21
449.81,559.27,537.57,424.86,407.18,375.82,419.94,304.91,288.86,332.41,348.56,333.95,398.2,394.95,362.87,325.73,258.77,397.01,395.77
215.4,446.99,232.5,241.03,257.87,274.18,207.16,258.54,270.01,245.6377778,243.6122222,185.34,184,207.81,222.73,248.57,290.44,309.2,341.04
210.74,138.53,164.31,84.06,129.77,82.4,157.81,174.4,157.26,129.92,202.77,223.74,104.8,124.16,181.07,121.39,161.36,315,273.01
392.27,408.58,322.93,312.99,279.79,283.64,316.24,292.53,255.45,224.72,220.72,319.26,259.67,204.01,248.18,218.43,239.24,279.58,239.35
402.76,261.6657143,271.73,266.93,190.6188889,217.71,176.84,199.59,263.76,179.21,150.87,120.07,156.43,104.08,106.11,108.21,151.9,190.2,159.70125
244.78,293.43375,243.95,293.2,202.6522222,221.79,182.42,224.46,234.47,207.84,190.79,152.25,218.802,168.46,203.09,214.65,207.53,337.85,321.58
265.15,284.67,233.36,213.55,145.62,145.49,225.68,189.71,169.68,211.81,208.45,174.59,205.98,187.58,257.38,255.46,255.52,243.24,234.52
249.94,348.14,232.55,205.87,245.29,190.7,86.86,59.44,138.49,86.7,127.985,80.72,131.67,151.1,126.39,72.32,178.49,226.62,156.16
234.17,171.22,157.54,149.32,93.25,243.63,192.74,131.09,194.46,162.02,213.26,174.703,106.63,106.02,90.73,76.33,74.19,70.11,91.33
277.95,301.14,226.46,379.02,295.15,225.43,170.13,167.01,156.48,158.42,243.05,260.71,262.75,166.43,216.47,241.91,266.78,239.84,291.7
222.54,236.82,231.69,114.17,84.48,114.87,172.64,133.05,100.74,140.8,168.74,116.36,67.07,84.94,147.09,123.3,184.51,192.15,154.08
244.51,271.75,318.13,271.46,238.38,170.99,219.69,204.31,253.14,232.62,178.97,98.34,224.84,179.27,158.79,146.32,160.78,187.34,183.81
266.24,329.32,218.16,215.26,221.02,300.74,185.05,214.27,202.28,153.24,253.41,209.53,181.5,217.61,221.58,164,194.62,227.89,199.53
266.31,304.94,207.92,223.2,256.51,186.1,183.61,152.75,133.08,170.82,201.26,151.31,206.04,187.21,235.64,168.53,170.75,174.25,158.64
392.71,581.25,308.74,287.85,307.68,195.83,164.6,190.01,251.4,218.42,238.77,209.06,217.97,149.22,182.14,215.71,221.15,197.27,206.97
263.68,280.17,274.38,210.89,203.51,166.56,181.36,213.62,167.38,126.64,170,183.75,215.31,147.38,126.13,150.16,199.59,216.21,214.34
234.16,204.06,319.94,289.7,176.9255556,219.47,213.37,198.6,151.75,121.73,202.95,103.64,168.489,62.84,143.4,210.62,174.18,127.64,116.19
443.73,266.71,294.28,190.69,240.95,283.76,336.53,264.31,252.28,226.42,234.81,339.67,282.7,474.01,412.07,359.44,401.1,372.21,447.17
576.66,373.94,214.85,136.55,200.48,353.06,429.01,523.48,395,358.2388889,366.51,264.7,322.53,404.25,362.03,346.15,290.71,356.63,345.98
871.61,686.87,384.09,310.49,257.73,366.73,509.88,525.63,409.14,506.44,350.52,293.96,413.98,495.76,534.52,552.85,422.01,566.67,489.67
1054.92,824.26,539.46,390.3,323.85,394.68,568.87,475.75,395.63,426.8477778,441.4188889,275.94,399.41,496.55,524.78,498.05,397.21,589.72,533.23
1233.06,1206.09,903.538,713.2,779.82,650.24,731,591.55,754.16,682.9188889,683.5055556,581.43,447.42,522.62,811.27,815.28,832.45,681.71,871.43
1080.56,926.01875,808.52,678.24,730.3377778,612.87,753.5,594.81,856.49,803.36,756.43,689.68,764.178,550.93,799.09,905.53,966.83,716.14,883.07
1484.59,1364.38,1408.99,968.21,1285.42,928.71,1122.8,902.69,1277.04,1109.39,1205.27,966.86,968.17,882.11,1113.62,1041.1,1023.88,1066.7,1109.46
1378.78,1456.68,1332.68,1115.08,820.58,744.72,1142.19,890.75,985.74,728.86,763.87,865.68,923.01,870.05,793.16,985.08,907.15,739.92,970.66
1158.24,1270.97,1341.08,1029.07,882.88,836.45,1134.22,742.23,887.05,601.12,682.21,590.25,585.53,669.46,573.67,719.14,536.84,773.24,932.3
1231.68,1386.68,1511.02,1288.2,1125.1,1114.79,770.44,793.55,1037.1,988.2055556,1078.515556,777.36,1281.32,1331.02,1228.79,1163.14,1263.31,1040.63,1078.57
891.71,1100.572222,1040.71,793.27,654.01625,790.77,642.23375,449.04,627.9,699.13,652.86,674.2566667,806.496,772.45,866.48,818.88,937.6,738.35,809.9
1074.62,1126.31,814.778,963.77,821.54,745.17,1046.69,764.04,811.75,786.4975,719.335,682.13,646.1,708.89,787.66,774.56,579.55,658.57,695.5
1176.81,1238.16,952.3,840.43,418.98,480.64,593.22,619.34,670.55,610.6544444,707.8544444,536.17,1016.18,944.07,707.71,693.57,715.86,772.01,766.57
1485.35,1518.38,1514.58,1447.93,1001.388,865.78,883.83,1143.59,1101.1,1088.03,1211.91,1081.33,1247.942,1379.23,1122.92,1162.79,1340.42,1196.58,1359.44
206.44,232.36,327.25,239.75,236.16,241.25,248.88,136.33,195.32,199.33,275,172.55,317.17,237.98,299.96,286.85,357.65,334.24,315.24
323.92,229.45,475.48,396.18,217.6966667,257.9,319.21,185.9,203.18,204.08,161.7388889,115.8,176.3644444,158.96,161.42,153.14,141.49,176.89,143.83
1523.54,1520.56,1525.67,1303.51,1332.65,1270.53,1171.34,1130.08,1246.58,1076.01,1408.51,892.19,1418.12,1513.26,1380.52,1412.23,1517.27,1446.24,1516.76
1520.73,1521.42,1501.33,1293.26,1291.74,1183.87,1127.46,1066.06,1238.98,1175.145556,1246.79,800.03,1501.02,1482.41,1290.42,1370.79,1475.04,1383.44,1517.37
779.17,856.33,1016.34,831.29,633.83,416.66,413.31,492.81,395.13,622.42,687.228,474,774.51,793.86,815.9,854.68,816.02,944.66,1025.59
779.4,899.88,779.38,778.21,1149.06,785.99,644.11,523.6,630.21,428.3,359.75,539.53,628.92,603.22,720.65,733.49,723.16,818.08,878.47
414.35,717.76,658.68,401.3,636.07,451.67,484.04,372.47,436.44,656.45,609.43,368.29,629.6,502.06,523.26,462.16,674.49,738.58,743.91
607.54,855.516,738,809.76,880.12,924.13,609.16,572.05,490.28,610.83,657.64,513.38,666.92,690.18,601.74,658.22,644.07,813.05,598.43
691.4,944.22,964.65,895.61,954.5,649.9,622.08,620.76,854.05,723.81,684.35,862.32,762.92,817.32,908.8,927.75,871.94,849.35,1161.06
878.34,1117.05,1097.88,866.37,1108.03,921.72,963.49,1022.22,672.36,538.35,612.32,656.38,701.56,662.75,720.92,738.9,772.5,815.99,1079.83
1331.94,1420.5,1161.9,1125.23,1004.35,619.88,729.46,1109.98,915.77,1221.14,1206.47,1041.76,1071.53,1004.06,1146.04,953.22,934.97,864.39,1038.08
1373.46,1516.36,1493.73,1424.5,1314.12,1318.92,1419.38,1374.51,1302.13,1317.342222,1233.273333,1159.59,1449.61,1222.88,850.18,1280.44,1222.74,1349.24,1351.97
1470.97,1507.66,1494.01,1456.05,1516.93,1429.94,1285.01,1412.65,1474.95,1369.26,1304.88,1399.36,1241.79,1267.7,1384.95,1287.06,1270.75,1439.91,1481.38
1277.06,1350.12,1222.12,1086.89,1168.7,908.49,941.22,1056.26,1059.05,1024.95,1183.24,1057.41,810.81,973.62,958.31,1243.42,1321.25,1204.86,1479.59
1412.04,1301.14,1369.9,1333.67,1144.047,1273.51,1265.74,1107.37,1215.56,1015.84,1074.47,712.19,1064.83,1032.57,777.93,1043.11,1226.48,1009.2,1210.83
1517.37,1428.235556,1475,1441.97,1408.697,1477.15,1411.9,1463.56,1474.25,1390.2,1419.02,1239.55,1299.005,1241.68,1249.23,1196.49,1239.01,1423.86,1411.69
1477.25,1512.11,1502.55,1483.3,1507.51,1402.33,1436.81,1300.24,1487.24,1358.08,1381.15,1322.86,1396.82,1238.91,1120.92,1315.31,1267.62,1509.6,1484.35
1360.3,1424.31,1369.89,1390.49,1489.39,1442.6,1258.26,1290.74,1337.88,1328.71,1243.26,1199.49,1116.05,1240.25,1091.19,1167.85,1233.89,1468.89,1498.2
1386.02,1399.49,1354.22,1222.15,1277.939,1247.77,1271.11,1326.71,1261.99,1295.79,1372.41,1185.78,1324.207,1416.9,1309.57,1362.89,1476.17,1477.38,1350.73
1434.24,1500.62,1375.11,1408.97,1263.575,1185.41,1316.71,1391.6,1353.76,1347.69,1045.92,1101.59,1041.36,1266.75,1030.18,1309.26,1350.19,1391.8,1417.22
1435.61,1479.12,1130.45,1375.02,1479.65,1228.4,1130.62,1248.33,1254.26,1453.09,1146.27,885.33,1209.43,1233.76,992.21,1160.55,1213.66,1416.03,1170.53
1388.5,1396.31,1482.46,1215.59,1464.03,1183.76,1133.35,1178.94,1083.38,995.52,1174.14,1091.18,1075.62,1020.02,1086.7,896.64,1204.06,1345.24,1304.36
1457.32,1481,1423.62,1329.47,1501.52,1406.78,1403.62,1244.8,1304.03,1239.45,1449.11,1476,1277.69,1263.45,1484.62,1400.92,1378.81,1438.23,1458.49
1406.83,1378.26,1336.64,1437.93,1217.842,1060.47,1332.92,1306.18,1174.09,786.5,1273.73,1283.76,1214.23,1345.32,1299.99,1379.8,1301.5,1406.56,1445.06
1455.15,1508.24,1480.46,1392.72,1309.64,1003.35,1203.04,1103.59,1258.93,1056.7,1205.64,1038.07,1169.38,999.53,957.06,1270.17,1304.43,1310.52,1249.95
1333.5,1511.68,1338.69,1209.74,1215.33,1102.76,1159.91,1329.26,1291.62,933.57,1312.07,1251.7,1317.58,1260.53,1210.96,1194.91,1100.87,1229.08,1282.52
1126.61,1080.525,1159.21,1056.7,981.19,1126.48,1033.83,1079.44,1031.42,1051.9,765.56,821.89,853.41,874.38,788.91,824.97,813.25,775.06,884.2014286
1060.34,1249.17,1366.17,1356.02,1226.8,788.12,1015.78,944.94,1011.02,792.04,938.77,1071.82,648.64,761.49,897.06,938.62,808.56,1063.98,1047.97
1376.84,1513.37,1439.61,1289.7,1357.25,1191.59,1024.99,830.14,966.11,956,1185.3,1065.28,892.7,1004.1,988.98,1059.36,943.62,1096.5,1134.47
1358.94,1400.22,1388.62,1369.55,1092.09,1254.54,1480.75,1271.66,1315.24,1183.95,1329.84,1057.19,1048.6,1117.59,1173.18,1286.21,1020.83,1223.23,1196
1245.32,1349.96,1122.91,969.54,1143.81,1265.24,1298.06,1247.85,1240.65,774.16,959.2,732.49,826.94,941.04,775.06,971.58,1050.8,1053.28,1132.13
1258.73,1411.43,1265.54,1224.03,1072.58,814.44,1233.59,1009.41,819.73,880.08,945.62,1162.54,821.41,948.24,1021.37,1085.5,793.45,1124.64,1122.1
1304.75,1040.13,847.71,953.55,924.84,702.68,782.82,738.97,649.32,553.26,701.42,748.34,934.91,734.99,594.38,650.11,917.46,947.99,941.38
1341.12,1333.4,1076.33,870.99,826.65,941.23,1072.5,741.28,781.12,744.7766667,618.7288889,560.52,478.74,479.92,538.36,628.5,687.67,801.17,833.87
1018.47,1159.06,868.71,751.58,548.27,635.05,864.15,850.5,707.12,736.78,795.54,713.62,759.94,645.06,632.55,659.04,569.27,925.33,649.49
878.33,1005.78,804.34,776.79,446.13,502.9,727.88,732.78,530.56,613.23,690.85,665.33,792.85,769.34,711.67,627.6,791.22,781.9,703.19
1098.84,1121.08,965.77,908.82,456.88,625.57,824.74,733.05,671.97,648.99,665.14,778.35,914.21,746.71,775.39,592.36,699.88,842.3,715.48
1294.67,1351.86,1175.16,1118.74,837.51,799.32,1055.25,887.16,682.83,571.74,729.16,784.05,890.85,835.47,806.87,754.25,817.91,934.17,692.1
1413.39,1434.87,964.273,1283.21,681.92,761.25,966.03,1172.48,843.72,857.54,851.045,874.71,902.93,771.79,767.61,657.28,817.84,920.71,881.39
1228.93,1380.89,1112.1,965.54,567.54,772.9,738.54,926.07,913.1,836.78,926.73,866.26,1139.61,1007.93,905.54,907.25,958.92,1035.98,884.71
1160.42,1345.56,1116.14,1034.36,390.34,601.18,685.29,971.13,771.56,852.72,915.031,837.07,1253.67,1081.45,972.47,812.62,801.01,1048.14,837.63
1335.01,1419.55,1055.33,933.75,382.11,721.86,591.91,834.09,802.37,835.41,951.53,939.51,1181.06,1078.95,838.88,832.79,784.88,938.84,726.34
1463.17,1495.42,1159.47,1021,838.5422222,757.75,629.99,925.84,854.38,850.2,931.46,781.63,940.186,1180.65,870.2,880.76,850.61,1069.91,841.8
1479.46,1511.61,1033.82,905.25,615.15,841.76,840.49,812.27,738.72,712.4,908.17,621.63,1011.67,882.44,765.62,860.53,941.18,792.36,981.13
1429.84,1346.69,1035.19,657.35,1034.14,918.07,889.85,929.62,971.37,590.07,1009.8,658.4,805.15,695.63,782.79,967.76,1061.31,1053.31,904
1510.02,1449.01,1349.29,876.96,1441.57,1284.9,1190.78,971.78,1195.11,886.91,1282.7,1213.46,1035.6,1042.91,1203.93,1253.62,1159.59,1437.12,1039.13
1498.37,1497.97,1493.5,1056.37,1479.88,1340.49,1253.05,1076.81,1134.25,961.74,1181.428,1327.6,1084.88,1251.2,1319.35,1360.63,1232.94,1419.07,1176.43
632.69,923.12,817.39,848.3,329.28,540.54,623.92,674.24,639.8,671.7177778,839.9422222,663.62,881.24,888.78,964.6,1038.04,1154.38,1044.44,1245.3
230.82,373.48,363.16,288.3,222.16,263.4,258.02,316.96,401.75,322.4722222,376.4733333,275.34,458.28,437.23,440.76,410.38,351.6,417.48,414.7
1320.69,1335.57,1346.49,1167.35,963.75,984.09,532.02,678.52,888.31,680.2,591.13,609.74,866.11,999.13,915.95,1072.11,1035.63,806.51,995.72
1324.76,1335.75,1418.87,1200.9,988.89,1092.43,851.44,639.59,1024.61,976.67,865.58,718.9,992.16,1116.7,1138.14,1168.2,1113.6,841.86,1129.52
1513.05,1518.42,1525.79,1508.49,1471.55,1477.94,1473.06,1186.86,1276.52,1073.47,1301.51,884.25,1198.74,1014.76,874.09,1102.21,1160.29,1198.53,1268.66
1231.93,1399.29,1481.34,1190.29,1159.74,1040.65,1008.65,698.48,770.55,774.39,947.28,482.99,991.88,851.29,796.9,928.81,1026.03,923.83,960.77
1021.74,1112.28,1388.74,1134.38,1069.21,1038.79,717.39,579.77,787.58,843.74,766.61,703.52,1156.67,1157.05,1190.79,1227.51,1218.84,991.07,1349.18
833.75,927.41,1263.5,1110.93,853.03,772.03,478.08,727.45,718.46,627.99,720.64,747.27,1054.69,1011.92,1017.72,1006.13,946.5,1157.07,1232.34
826.67,1093.271,1018.94,994.09,590.04125,456.21,420.18,699.17,539.74,565.3485714,726.12625,500.19,840.3111111,859.8,864.5,767.66,1003.66,1048.38,959.34
465.43,485.32,587.66,518.16,353.11,290.13,412.98,277.4,284.55,215.28,230.85,285.98,280.84,222.56,277.3,286.15,254.4,244.12,245.81
369.99,452.15,516.32,458.49,248.34,238.56,269.76,251.54,236.37,285.1433333,290.6033333,320.2,377.01,268.86,248.43,325.3,288.51,371.53,383.88
501.06,516.7,518.86,537.92,327.51,460.86,571.29,478.6,454.37,386.25,388.1,495.22,616.19,470.01,619.12,651.61,582.22,493.83,402.23
290.8,392.4,410.73,423.55,347.82,289.26,404.6,367.58,251.81,394.89,344.13,348.2,578.57,531.85,529.074,377.9,584.74,553.28,508.58
291.55,420.9,401.61,403.18,346,313.93,290.13,371.31,410.46,411.1,342.46,315.75,330.97,282.77,355.17,413.52,431.1,482.74,529.53
214.24,156.71,225.75,252.34,285.53,219.08,206.21,202.21,229.61,291.77,354.68,255.07,231.13,169.85,228.24,238.61,204.47,361.63,406.69
